datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,aqi,unix_time,hour,day,month,weekday,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,target
2025-08-06 20:00:00,26.6,88.8,1004.1,11.7,259.4,31.0,48.7,22.6,203.0,14.3,9.7,41.0,69.3,1754510400,20,6,8,2,69.0,68.3,68.1,65.6,69.7
2025-08-06 21:00:00,26.4,89.9,1003.5,11.2,265.4,29.0,46.8,21.5,175.0,11.8,8.9,43.0,69.7,1754514000,21,6,8,2,69.3,68.7,68.2,65.9,70.0
2025-08-06 22:00:00,26.2,90.4,1003.1,12.1,267.4,51.0,44.9,20.5,158.0,10.0,8.4,44.0,70.0,1754517600,22,6,8,2,69.7,69.0,68.1,66.1,70.2
2025-08-06 23:00:00,26.1,91.5,1003.5,12.6,265.1,40.0,42.6,19.4,151.0,8.7,8.0,44.0,70.2,1754521200,23,6,8,2,70.0,69.3,68.3,66.3,70.4
2025-08-07 00:00:00,26.1,90.9,1003.9,12.5,261.8,35.0,38.9,18.3,165.0,8.1,8.2,45.0,70.4,1754524800,0,7,8,3,70.2,69.7,68.7,66.5,70.5
2025-08-07 01:00:00,26.8,91.8,1003.8,9.9,265.8,87.0,36.4,17.8,221.0,9.1,9.3,45.0,70.5,1754528400,1,7,8,3,70.4,70.0,69.0,66.7,70.5
2025-08-07 02:00:00,27.1,88.3,1004.6,12.1,263.2,92.0,37.6,19.2,298.0,10.9,10.9,45.0,70.5,1754532000,2,7,8,3,70.5,70.2,69.3,66.8,70.5
2025-08-07 03:00:00,27.8,82.8,1005.0,14.4,260.7,60.0,42.6,18.7,343.0,11.6,12.2,48.0,70.5,1754535600,3,7,8,3,70.5,70.4,69.7,67.0,70.3
2025-08-07 04:00:00,28.7,76.0,1005.4,16.2,251.2,76.0,45.4,18.9,323.0,9.9,12.8,55.0,70.3,1754539200,4,7,8,3,70.5,70.5,70.0,67.2,69.9
2025-08-07 05:00:00,29.2,73.2,1005.5,18.1,240.9,91.0,48.7,19.4,271.0,7.0,13.0,65.0,69.9,1754542800,5,7,8,3,70.3,70.5,70.2,67.6,69.7
2025-08-07 06:00:00,29.4,72.1,1005.5,17.8,239.0,77.0,53.8,20.8,231.0,4.8,13.0,73.0,69.7,1754546400,6,7,8,3,69.9,70.5,70.4,67.7,69.7
2025-08-07 07:00:00,29.6,71.9,1005.2,18.2,237.1,67.0,54.5,21.0,221.0,3.9,12.6,77.0,69.7,1754550000,7,7,8,3,69.7,70.3,70.5,67.8,69.7
2025-08-07 08:00:00,30.0,69.9,1004.5,18.4,239.4,74.0,59.6,22.5,223.0,3.6,11.9,78.0,69.7,1754553600,8,7,8,3,69.7,69.9,70.5,67.8,69.8
2025-08-07 09:00:00,30.2,68.7,1003.7,18.3,239.9,44.0,61.0,22.9,232.0,3.8,11.4,77.0,69.8,1754557200,9,7,8,3,69.7,69.7,70.5,67.8,70.0
2025-08-07 10:00:00,30.0,70.1,1003.3,19.0,238.6,54.0,69.6,25.0,250.0,4.2,11.5,74.0,70.0,1754560800,10,7,8,3,69.8,69.7,70.3,67.8,70.4
2025-08-07 11:00:00,29.6,71.9,1002.9,18.8,240.7,68.0,65.2,24.0,274.0,5.1,11.8,69.0,70.4,1754564400,11,7,8,3,70.0,69.7,69.9,67.8,70.7
2025-08-07 12:00:00,29.2,73.2,1002.9,17.8,241.6,48.0,61.9,23.0,292.0,6.7,12.1,64.0,70.7,1754568000,12,7,8,3,70.4,69.8,69.7,67.8,70.8
2025-08-07 13:00:00,29.0,73.4,1003.3,16.8,240.4,40.0,62.4,23.3,300.0,10.9,12.0,56.0,70.8,1754571600,13,7,8,3,70.7,70.0,69.7,67.9,70.7
2025-08-07 14:00:00,28.0,80.4,1003.6,15.1,244.7,9.0,58.3,23.2,303.0,16.6,12.0,44.0,70.7,1754575200,14,7,8,3,70.8,70.4,69.7,68.1,70.8
2025-08-07 15:00:00,27.8,80.6,1004.0,14.4,249.5,19.0,49.6,23.2,301.0,20.6,11.8,36.0,70.8,1754578800,15,7,8,3,70.7,70.7,69.8,68.2,70.9
2025-08-07 16:00:00,27.7,80.6,1004.4,14.0,248.1,16.0,48.0,23.2,296.0,21.5,11.6,34.0,70.9,1754582400,16,7,8,3,70.8,70.8,70.0,68.1,70.8
2025-08-07 17:00:00,27.4,82.2,1005.0,15.1,243.7,18.0,45.6,22.9,285.0,20.6,11.4,34.0,70.8,1754586000,17,7,8,3,70.9,70.7,70.4,68.3,70.5
2025-08-07 18:00:00,27.2,83.0,1005.1,14.3,250.2,14.0,44.1,22.6,267.0,18.8,10.8,36.0,70.5,1754589600,18,7,8,3,70.8,70.8,70.7,68.7,70.4
2025-08-07 19:00:00,26.9,84.9,1004.9,13.4,256.0,27.0,42.0,21.5,233.0,15.9,9.7,39.0,70.4,1754593200,19,7,8,3,70.5,70.9,70.8,69.0,70.2
2025-08-07 20:00:00,26.8,85.7,1004.5,12.8,260.3,33.0,38.3,19.7,192.0,12.2,8.2,43.0,70.2,1754596800,20,7,8,3,70.4,70.8,70.7,69.3,69.9
2025-08-07 21:00:00,26.5,86.2,1003.9,12.5,262.6,39.0,35.5,18.0,161.0,9.2,7.2,46.0,69.9,1754600400,21,7,8,3,70.2,70.5,70.8,69.7,69.6
2025-08-07 22:00:00,26.2,88.8,1003.3,12.2,268.3,33.0,33.9,17.1,146.0,7.6,6.8,47.0,69.6,1754604000,22,7,8,3,69.9,70.4,70.9,70.0,69.3
2025-08-07 23:00:00,26.2,88.5,1003.2,13.3,268.5,28.0,33.5,16.6,143.0,6.8,6.7,48.0,69.3,1754607600,23,7,8,3,69.6,70.2,70.8,70.2,69.0
2025-08-08 00:00:00,26.2,88.0,1003.2,13.7,269.2,43.0,34.8,16.6,156.0,6.2,6.8,49.0,69.0,1754611200,0,8,8,4,69.3,69.9,70.5,70.4,68.9
2025-08-08 01:00:00,26.8,85.4,1003.5,13.4,275.4,53.0,35.7,16.9,203.0,7.5,7.9,49.0,68.9,1754614800,1,8,8,4,69.0,69.6,70.4,70.5,68.8
2025-08-08 02:00:00,27.0,83.4,1003.9,15.0,273.4,40.0,38.5,18.3,267.0,9.2,9.4,49.0,68.8,1754618400,2,8,8,4,68.9,69.3,70.2,70.5,68.7
2025-08-08 03:00:00,27.6,79.8,1004.3,17.3,274.2,36.0,43.8,19.0,304.0,9.9,10.7,51.0,68.7,1754622000,3,8,8,4,68.8,69.0,69.9,70.5,68.8
2025-08-08 04:00:00,28.6,74.0,1004.8,18.3,263.2,39.0,46.1,19.5,286.0,8.7,11.5,57.0,68.8,1754625600,4,8,8,4,68.7,68.9,69.6,70.3,68.8
2025-08-08 05:00:00,29.5,68.9,1005.2,18.7,256.1,41.0,47.3,19.6,241.0,6.5,11.9,64.0,68.8,1754629200,5,8,8,4,68.8,68.8,69.3,69.9,68.8
2025-08-08 06:00:00,30.0,66.4,1005.2,18.8,249.8,55.0,47.8,19.9,208.0,4.7,12.1,70.0,68.8,1754632800,6,8,8,4,68.8,68.7,69.0,69.7,68.8
2025-08-08 07:00:00,30.1,66.6,1005.2,18.5,244.7,50.0,50.6,20.5,202.0,3.8,11.8,74.0,68.8,1754636400,7,8,8,4,68.8,68.8,68.9,69.7,68.7
2025-08-08 08:00:00,30.6,63.7,1005.0,18.3,237.9,86.0,49.4,19.7,208.0,3.3,11.1,76.0,68.7,1754640000,8,8,8,4,68.8,68.8,68.8,69.7,68.5
2025-08-08 09:00:00,30.6,63.0,1004.3,18.7,236.8,45.0,50.4,19.7,218.0,3.3,10.6,75.0,68.5,1754643600,9,8,8,4,68.7,68.8,68.7,69.8,68.2
2025-08-08 10:00:00,30.3,65.4,1004.1,19.3,233.3,56.0,48.4,19.0,235.0,3.8,10.4,71.0,68.2,1754647200,10,8,8,4,68.5,68.8,68.8,70.0,67.6
2025-08-08 11:00:00,29.5,69.6,1004.0,18.5,234.9,53.0,46.6,18.2,257.0,4.8,10.3,64.0,67.6,1754650800,11,8,8,4,68.2,68.7,68.8,70.4,67.1
2025-08-08 12:00:00,29.2,70.6,1003.9,18.3,243.7,53.0,56.5,20.7,268.0,6.0,10.1,59.0,67.1,1754654400,12,8,8,4,67.6,68.5,68.8,70.7,66.9
2025-08-08 13:00:00,29.4,69.1,1004.2,17.5,243.2,42.0,51.5,19.8,259.0,8.9,10.3,53.0,66.9,1754658000,13,8,8,4,67.1,68.2,68.8,70.8,66.6
2025-08-08 14:00:00,28.8,73.5,1004.7,18.1,236.8,65.0,44.9,18.3,240.0,12.9,10.5,45.0,66.6,1754661600,14,8,8,4,66.9,67.6,68.7,70.7,66.2
2025-08-08 15:00:00,28.2,77.3,1005.4,17.5,241.1,44.0,40.3,18.5,226.0,15.5,10.5,39.0,66.2,1754665200,15,8,8,4,66.6,67.1,68.5,70.8,65.8
2025-08-08 16:00:00,27.9,79.1,1006.1,17.7,238.7,100.0,37.7,17.5,229.0,15.6,10.3,38.0,65.8,1754668800,16,8,8,4,66.2,66.9,68.2,70.9,65.3
2025-08-08 17:00:00,27.6,81.0,1006.9,15.9,241.7,97.0,35.6,16.8,237.0,14.2,9.9,40.0,65.3,1754672400,17,8,8,4,65.8,66.6,67.6,70.8,64.7
2025-08-08 18:00:00,27.3,82.5,1006.9,15.1,254.8,98.0,33.1,16.2,234.0,12.6,9.4,42.0,64.7,1754676000,18,8,8,4,65.3,66.2,67.1,70.5,64.1
2025-08-08 19:00:00,27.1,83.7,1006.7,15.0,256.8,96.0,30.6,15.3,207.0,10.7,8.6,44.0,64.1,1754679600,19,8,8,4,64.7,65.8,66.9,70.4,63.6
2025-08-08 20:00:00,26.9,84.9,1006.3,15.2,259.1,23.0,29.6,14.6,168.0,8.5,7.7,46.0,63.6,1754683200,20,8,8,4,64.1,65.3,66.6,70.2,63.1
2025-08-08 21:00:00,26.7,86.2,1005.9,15.3,260.5,45.0,29.5,14.2,139.0,6.8,7.1,47.0,63.1,1754686800,21,8,8,4,63.6,64.7,66.2,69.9,62.8
2025-08-08 22:00:00,26.6,86.4,1005.7,14.3,262.8,57.0,29.9,14.1,123.0,5.9,6.8,48.0,62.8,1754690400,22,8,8,4,63.1,64.1,65.8,69.6,62.5
2025-08-08 23:00:00,26.6,86.7,1005.7,15.1,261.8,57.0,29.9,14.1,117.0,5.6,6.7,48.0,62.5,1754694000,23,8,8,4,62.8,63.6,65.3,69.3,62.3
2025-08-09 00:00:00,26.5,87.2,1005.7,15.6,264.0,63.0,27.9,13.6,128.0,5.5,6.8,49.0,62.3,1754697600,0,9,8,5,62.5,63.1,64.7,69.0,62.1
2025-08-09 01:00:00,27.1,83.4,1005.5,14.6,273.5,85.0,29.9,14.3,173.0,7.1,8.0,48.0,62.1,1754701200,1,9,8,5,62.3,62.8,64.1,68.9,61.8
2025-08-09 02:00:00,27.1,83.9,1005.9,16.0,271.9,64.0,34.8,16.2,235.0,9.3,9.7,47.0,61.8,1754704800,2,9,8,5,62.1,62.5,63.6,68.8,61.6
2025-08-09 03:00:00,27.8,79.1,1006.5,18.2,268.3,91.0,39.2,17.2,273.0,10.4,11.0,48.0,61.6,1754708400,3,9,8,5,61.8,62.3,63.1,68.7,61.5
2025-08-09 04:00:00,28.5,74.2,1006.8,16.7,263.8,77.0,45.1,18.7,261.0,9.4,11.7,51.0,61.5,1754712000,4,9,8,5,61.6,62.1,62.8,68.8,61.4
2025-08-09 05:00:00,29.6,69.2,1007.2,16.2,254.6,97.0,45.3,18.5,226.0,7.2,12.1,56.0,61.4,1754715600,5,9,8,5,61.5,61.8,62.5,68.8,61.3
2025-08-09 06:00:00,30.0,67.2,1007.3,16.3,244.6,98.0,46.2,18.3,199.0,5.4,12.1,61.0,61.3,1754719200,6,9,8,5,61.4,61.6,62.3,68.8,61.2
2025-08-09 07:00:00,30.1,68.0,1007.0,17.9,239.8,100.0,49.2,19.2,194.0,4.2,11.6,66.0,61.2,1754722800,7,9,8,5,61.3,61.5,62.1,68.8,61.1
2025-08-09 08:00:00,30.0,69.5,1006.6,18.2,238.4,98.0,47.7,19.0,199.0,3.4,10.9,70.0,61.1,1754726400,8,9,8,5,61.2,61.4,61.8,68.7,61.0
2025-08-09 09:00:00,30.6,66.1,1006.0,18.0,240.6,71.0,45.9,18.3,208.0,3.2,10.3,71.0,61.0,1754730000,9,9,8,5,61.1,61.3,61.6,68.5,60.9
2025-08-09 10:00:00,30.2,67.8,1005.4,18.6,235.2,82.0,50.4,19.3,225.0,4.0,10.1,67.0,60.9,1754733600,10,9,8,5,61.0,61.2,61.5,68.2,60.9
2025-08-09 11:00:00,29.6,70.4,1005.0,17.8,244.2,92.0,44.4,17.5,247.0,5.4,10.2,60.0,60.9,1754737200,11,9,8,5,60.9,61.1,61.4,67.6,60.8
2025-08-09 12:00:00,29.3,71.9,1004.6,18.5,246.4,98.0,48.8,19.7,262.0,8.6,11.0,49.0,60.8,1754740800,12,9,8,5,60.9,61.0,61.3,67.1,60.7
2025-08-09 13:00:00,28.8,73.8,1005.2,15.2,247.1,100.0,49.8,20.3,265.0,10.9,11.5,45.0,60.7,1754744400,13,9,8,5,60.8,60.9,61.2,66.9,60.8
2025-08-09 14:00:00,28.0,78.9,1005.4,14.2,244.4,100.0,44.2,19.7,262.0,14.1,12.2,41.0,60.8,1754748000,14,9,8,5,60.7,60.9,61.1,66.6,60.9
2025-08-09 15:00:00,27.6,83.0,1005.6,14.4,247.3,100.0,40.3,19.1,256.0,16.4,12.5,37.0,60.9,1754751600,15,9,8,5,60.8,60.8,61.0,66.2,61.0
2025-08-09 16:00:00,27.5,85.0,1006.0,14.4,251.8,100.0,36.0,18.4,251.0,17.1,12.1,36.0,61.0,1754755200,16,9,8,5,60.9,60.7,60.9,65.8,61.0
2025-08-09 17:00:00,27.1,87.0,1006.7,13.3,254.3,100.0,34.7,18.0,244.0,16.8,11.2,35.0,61.0,1754758800,17,9,8,5,61.0,60.8,60.9,65.3,61.2
2025-08-09 18:00:00,27.0,87.5,1006.8,13.5,257.6,98.0,33.3,17.4,229.0,15.8,10.3,36.0,61.2,1754762400,18,9,8,5,61.0,60.9,60.8,64.7,61.3
2025-08-09 19:00:00,26.8,88.3,1006.7,12.5,258.4,99.0,32.6,16.8,199.0,13.8,9.4,38.0,61.3,1754766000,19,9,8,5,61.2,61.0,60.7,64.1,61.4
2025-08-09 20:00:00,26.6,88.8,1006.2,12.3,262.5,99.0,31.7,16.2,161.0,11.1,8.5,40.0,61.4,1754769600,20,9,8,5,61.3,61.0,60.8,63.6,61.5
2025-08-09 21:00:00,26.5,89.6,1005.7,13.2,259.8,100.0,30.9,15.5,134.0,8.9,7.8,42.0,61.5,1754773200,21,9,8,5,61.4,61.2,60.9,63.1,61.6
2025-08-09 22:00:00,26.3,90.7,1005.6,13.6,262.4,92.0,30.2,15.0,121.0,7.5,7.3,43.0,61.6,1754776800,22,9,8,5,61.5,61.3,61.0,62.8,61.7
2025-08-09 23:00:00,26.3,90.7,1005.6,13.7,259.4,87.0,29.7,14.7,117.0,6.7,7.0,44.0,61.7,1754780400,23,9,8,5,61.6,61.4,61.0,62.5,61.8
2025-08-10 00:00:00,26.3,90.1,1005.7,13.4,263.8,75.0,33.3,15.2,131.0,6.6,7.4,44.0,61.8,1754784000,0,10,8,6,61.7,61.5,61.2,62.3,61.9
2025-08-10 01:00:00,26.9,85.4,1005.1,13.1,261.3,29.0,32.6,15.7,178.0,8.1,8.5,43.0,61.9,1754787600,1,10,8,6,61.8,61.6,61.3,62.1,62.0
2025-08-10 02:00:00,27.0,84.4,1005.5,14.1,265.6,45.0,36.2,17.4,241.0,10.2,9.9,42.0,62.0,1754791200,2,10,8,6,61.9,61.7,61.4,61.8,62.2
2025-08-10 03:00:00,27.6,80.1,1005.8,16.7,263.8,48.0,41.2,18.8,278.0,10.9,11.1,44.0,62.2,1754794800,3,10,8,6,62.0,61.8,61.5,61.6,62.3
2025-08-10 04:00:00,28.6,74.2,1006.1,15.7,259.5,47.0,44.8,19.4,262.0,9.1,11.8,52.0,62.3,1754798400,4,10,8,6,62.2,61.9,61.6,61.5,62.4
2025-08-10 05:00:00,29.5,69.0,1006.1,17.1,255.4,65.0,48.5,20.5,220.0,6.1,12.2,62.0,62.4,1754802000,5,10,8,6,62.3,62.0,61.7,61.4,62.5
2025-08-10 06:00:00,29.8,68.0,1006.0,17.5,255.1,100.0,53.4,22.1,190.0,3.8,12.3,70.0,62.5,1754805600,6,10,8,6,62.4,62.2,61.8,61.3,62.9
2025-08-10 07:00:00,29.9,67.8,1005.6,16.6,252.3,100.0,53.8,22.5,189.0,3.0,12.0,73.0,62.9,1754809200,7,10,8,6,62.5,62.3,61.9,61.2,63.2
2025-08-10 08:00:00,30.0,67.2,1005.1,16.7,243.7,100.0,54.0,22.6,200.0,3.0,11.5,74.0,63.2,1754812800,8,10,8,6,62.9,62.4,62.0,61.1,63.5
2025-08-10 09:00:00,30.0,68.0,1004.5,17.5,237.6,97.0,53.8,22.6,214.0,3.4,11.0,72.0,63.5,1754816400,9,10,8,6,63.2,62.5,62.2,61.0,63.9
2025-08-10 10:00:00,29.6,70.7,1004.0,18.7,236.0,87.0,51.5,21.8,229.0,4.0,10.8,68.0,63.9,1754820000,10,10,8,6,63.5,62.9,62.3,60.9,64.1
2025-08-10 11:00:00,29.3,71.9,1003.4,18.4,235.4,95.0,51.3,21.3,246.0,5.0,10.7,61.0,64.1,1754823600,11,10,8,6,63.9,63.2,62.4,60.9,64.4
2025-08-10 12:00:00,29.0,72.0,1003.1,18.2,238.4,47.0,51.8,21.0,260.0,7.2,11.5,54.0,64.4,1754827200,12,10,8,6,64.1,63.5,62.5,60.8,64.5
2025-08-10 13:00:00,28.7,72.2,1004.0,15.9,243.7,15.0,48.2,20.6,271.0,9.6,11.7,49.0,64.5,1754830800,13,10,8,6,64.4,63.9,62.9,60.7,64.6
2025-08-10 14:00:00,28.0,76.1,1004.2,16.2,245.7,54.0,48.2,21.0,279.0,12.9,12.0,43.0,64.6,1754834400,14,10,8,6,64.5,64.1,63.2,60.8,64.7
2025-08-10 15:00:00,27.6,81.0,1004.5,15.2,237.1,43.0,48.3,21.8,279.0,15.3,12.0,38.0,64.7,1754838000,15,10,8,6,64.6,64.4,63.5,60.9,64.9
2025-08-10 16:00:00,27.5,80.8,1005.0,15.0,239.7,27.0,45.2,21.3,268.0,16.1,11.5,36.0,64.9,1754841600,16,10,8,6,64.7,64.5,63.9,61.0,65.2
2025-08-10 17:00:00,27.1,83.7,1005.5,14.6,247.5,27.0,45.1,21.3,249.0,15.9,10.6,36.0,65.2,1754845200,17,10,8,6,64.9,64.6,64.1,61.0,65.5
2025-08-10 18:00:00,26.8,85.7,1005.9,13.6,254.7,36.0,43.2,20.8,226.0,14.9,9.7,37.0,65.5,1754848800,18,10,8,6,65.2,64.7,64.4,61.2,65.8
2025-08-10 19:00:00,26.8,85.9,1005.9,13.5,256.9,44.0,42.4,20.0,196.0,12.7,8.7,39.0,65.8,1754852400,19,10,8,6,65.5,64.9,64.5,61.3,66.1
2025-08-10 20:00:00,26.5,87.5,1005.5,13.8,257.2,23.0,39.5,18.6,162.0,9.7,7.7,42.0,66.1,1754856000,20,10,8,6,65.8,65.2,64.6,61.4,66.3
2025-08-10 21:00:00,26.4,87.7,1004.9,13.4,259.1,35.0,37.4,17.2,137.0,7.3,6.9,44.0,66.3,1754859600,21,10,8,6,66.1,65.5,64.7,61.5,66.4
2025-08-10 22:00:00,26.3,88.3,1004.5,13.6,258.5,37.0,35.9,16.2,123.0,6.1,6.4,45.0,66.4,1754863200,22,10,8,6,66.3,65.8,64.9,61.6,66.5
2025-08-10 23:00:00,26.1,89.3,1004.5,14.5,262.2,39.0,35.2,15.6,117.0,5.6,6.1,44.0,66.5,1754866800,23,10,8,6,66.4,66.1,65.2,61.7,66.6
2025-08-11 00:00:00,26.2,87.7,1004.6,13.9,265.5,16.0,36.2,15.6,131.0,5.3,6.4,45.0,66.6,1754870400,0,11,8,0,66.5,66.3,65.5,61.8,66.6
2025-08-11 01:00:00,26.7,87.5,1004.4,16.0,261.0,100.0,38.0,16.1,182.0,7.0,7.4,44.0,66.6,1754874000,1,11,8,0,66.6,66.4,65.8,61.9,66.7
2025-08-11 02:00:00,26.8,87.2,1005.0,16.1,264.9,100.0,43.2,17.8,251.0,9.3,8.8,42.0,66.7,1754877600,2,11,8,0,66.6,66.5,66.1,62.0,66.7
2025-08-11 03:00:00,27.4,81.5,1005.2,17.5,261.1,82.0,48.4,19.0,293.0,10.4,9.9,42.0,66.7,1754881200,3,11,8,0,66.7,66.6,66.3,62.2,66.7
2025-08-11 04:00:00,28.5,73.9,1005.4,18.4,255.3,74.0,52.9,19.5,278.0,9.1,10.6,47.0,66.7,1754884800,4,11,8,0,66.7,66.6,66.4,62.3,66.7
2025-08-11 05:00:00,29.0,72.3,1005.5,19.4,251.1,99.0,54.1,19.7,235.0,6.7,11.0,53.0,66.7,1754888400,5,11,8,0,66.7,66.7,66.5,62.4,66.7
2025-08-11 06:00:00,29.2,71.9,1005.5,20.2,249.6,100.0,54.8,20.0,203.0,4.8,11.1,58.0,66.7,1754892000,6,11,8,0,66.7,66.7,66.6,62.5,66.5
2025-08-11 07:00:00,28.6,75.3,1005.3,20.6,249.2,100.0,55.6,20.3,197.0,4.1,10.8,59.0,66.5,1754895600,7,11,8,0,66.7,66.7,66.6,62.9,66.3
2025-08-11 08:00:00,28.8,74.0,1004.9,20.6,248.9,100.0,54.4,20.3,201.0,4.0,10.2,59.0,66.3,1754899200,8,11,8,0,66.5,66.7,66.7,63.2,66.1
2025-08-11 09:00:00,28.6,74.9,1004.1,20.6,248.8,100.0,52.6,20.0,212.0,4.3,9.8,57.0,66.1,1754902800,9,11,8,0,66.3,66.7,66.7,63.5,65.9
2025-08-11 10:00:00,28.8,73.1,1003.4,20.5,248.9,68.0,52.2,20.3,230.0,4.9,9.7,55.0,65.9,1754906400,10,11,8,0,66.1,66.5,66.7,63.9,65.7
2025-08-11 11:00:00,28.9,73.1,1002.8,20.6,242.3,95.0,49.6,19.6,253.0,6.0,9.9,51.0,65.7,1754910000,11,11,8,0,65.9,66.3,66.7,64.1,65.6
2025-08-11 12:00:00,28.5,75.3,1002.7,18.5,242.2,98.0,59.6,22.6,274.0,7.5,10.6,49.0,65.6,1754913600,12,11,8,0,65.7,66.1,66.7,64.4,65.7
2025-08-11 13:00:00,28.4,76.4,1003.0,18.2,237.1,100.0,56.7,22.6,294.0,10.9,10.6,44.0,65.7,1754917200,13,11,8,0,65.6,65.9,66.5,64.5,65.9
2025-08-11 14:00:00,28.0,78.7,1003.1,17.7,233.2,100.0,54.2,22.5,311.0,15.5,10.6,37.0,65.9,1754920800,14,11,8,0,65.7,65.7,66.3,64.6,66.0
2025-08-11 15:00:00,27.5,81.0,1003.6,15.8,239.9,100.0,46.1,21.7,314.0,18.2,10.4,33.0,66.0,1754924400,15,11,8,0,65.9,65.6,66.1,64.7,66.0
2025-08-11 16:00:00,27.5,80.0,1003.9,16.2,242.9,73.0,43.1,20.7,292.0,17.5,10.0,33.0,66.0,1754928000,16,11,8,0,66.0,65.7,65.9,64.9,66.0
2025-08-11 17:00:00,27.5,79.8,1004.6,14.5,245.0,86.0,41.9,20.0,255.0,14.8,9.4,36.0,66.0,1754931600,17,11,8,0,66.0,65.9,65.7,65.2,65.8
2025-08-11 18:00:00,27.3,80.3,1004.6,16.6,247.0,91.0,40.2,19.4,219.0,12.2,8.7,39.0,65.8,1754935200,18,11,8,0,66.0,66.0,65.6,65.5,65.7
2025-08-11 19:00:00,27.1,81.0,1004.3,17.5,250.8,100.0,37.8,18.6,187.0,9.9,7.9,41.0,65.7,1754938800,19,11,8,0,65.8,66.0,65.7,65.8,65.6
2025-08-11 20:00:00,27.0,80.7,1003.7,16.2,254.6,36.0,37.5,18.1,156.0,7.5,7.0,43.0,65.6,1754942400,20,11,8,0,65.7,66.0,65.9,66.1,65.5
2025-08-11 21:00:00,26.7,82.1,1003.2,17.3,261.0,86.0,35.9,17.3,134.0,5.8,6.3,44.0,65.5,1754946000,21,11,8,0,65.6,65.8,66.0,66.3,65.6
2025-08-11 22:00:00,26.8,81.2,1002.8,16.9,262.6,52.0,34.6,16.4,123.0,4.9,6.0,44.0,65.6,1754949600,22,11,8,0,65.5,65.7,66.0,66.4,65.6
2025-08-11 23:00:00,26.6,81.6,1002.5,18.0,263.1,53.0,41.8,18.7,121.0,4.6,5.9,44.0,65.6,1754953200,23,11,8,0,65.6,65.6,66.0,66.5,65.9
2025-08-12 00:00:00,26.9,80.0,1002.5,18.0,262.0,89.0,34.6,15.7,133.0,5.0,6.1,44.0,65.9,1754956800,0,12,8,1,65.6,65.5,65.8,66.6,65.9
2025-08-12 01:00:00,27.4,77.2,1002.6,17.8,261.9,80.0,33.5,15.1,171.0,6.4,6.9,43.0,65.9,1754960400,1,12,8,1,65.9,65.6,65.7,66.6,65.8
2025-08-12 02:00:00,27.4,79.3,1003.2,18.3,260.4,89.0,35.2,15.8,224.0,8.2,8.0,42.0,65.8,1754964000,2,12,8,1,65.9,65.6,65.6,66.7,65.6
2025-08-12 03:00:00,27.6,79.3,1003.3,20.6,261.5,95.0,36.4,16.1,255.0,9.1,9.0,43.0,65.6,1754967600,3,12,8,1,65.8,65.9,65.5,66.7,65.3
2025-08-12 04:00:00,28.4,74.4,1003.4,20.1,262.8,68.0,38.3,16.4,245.0,8.0,9.6,47.0,65.3,1754971200,4,12,8,1,65.6,65.9,65.6,66.7,65.1
2025-08-12 05:00:00,29.4,68.5,1003.7,20.6,258.2,100.0,40.9,17.3,213.0,6.0,10.1,52.0,65.1,1754974800,5,12,8,1,65.3,65.8,65.6,66.7,64.8
2025-08-12 06:00:00,29.4,68.9,1003.5,20.6,255.0,100.0,41.1,17.5,191.0,4.4,10.3,56.0,64.8,1754978400,6,12,8,1,65.1,65.6,65.9,66.7,64.6
2025-08-12 07:00:00,29.5,69.8,1003.1,20.6,248.5,100.0,38.8,17.1,188.0,3.7,10.2,59.0,64.6,1754982000,7,12,8,1,64.8,65.3,65.9,66.5,64.3
2025-08-12 08:00:00,29.5,70.0,1002.5,20.6,245.6,100.0,37.3,16.9,194.0,3.4,9.8,61.0,64.3,1754985600,8,12,8,1,64.6,65.1,65.8,66.3,64.0
2025-08-12 09:00:00,29.4,70.8,1001.7,20.6,241.1,100.0,36.6,16.9,206.0,3.6,9.6,61.0,64.0,1754989200,9,12,8,1,64.3,64.8,65.6,66.1,63.8
2025-08-12 10:00:00,29.2,70.8,1001.2,20.3,239.1,100.0,36.2,17.2,226.0,4.4,9.6,59.0,63.8,1754992800,10,12,8,1,64.0,64.6,65.3,65.9,63.5
2025-08-12 11:00:00,28.9,72.9,1000.4,20.6,236.7,96.0,35.3,16.9,253.0,5.6,9.6,55.0,63.5,1754996400,11,12,8,1,63.8,64.3,65.1,65.7,63.3
2025-08-12 12:00:00,28.5,74.8,1000.2,19.2,234.5,98.0,41.9,19.7,277.0,7.2,10.0,52.0,63.3,1755000000,12,12,8,1,63.5,64.0,64.8,65.6,63.0
2025-08-12 13:00:00,28.4,75.9,1000.6,16.2,240.0,100.0,43.5,21.0,300.0,10.7,10.2,47.0,63.0,1755003600,13,12,8,1,63.3,63.8,64.6,65.7,62.9
2025-08-12 14:00:00,28.0,78.5,1000.7,15.7,231.0,99.0,44.7,21.7,321.0,15.4,10.5,39.0,62.9,1755007200,14,12,8,1,63.0,63.5,64.3,65.9,62.8
2025-08-12 15:00:00,27.6,81.3,1001.0,15.8,236.1,100.0,44.1,23.3,331.0,18.5,10.7,34.0,62.8,1755010800,15,12,8,1,62.9,63.3,64.0,66.0,62.9
